index,study_id,id,author,year,group,group_id,group_desc,url,country,region,city,time_MAX,time_50,MissingTime50,time_MIN,detailed_time,exp_dur,fu_dur,age_base,age_category,age_SD,days_ps,days_cat,yrs_ps,stroke_type,nihss_base,mmse_base,mMmse_base,fim_base,brunstrom_base,frenchay_base,fac_base,barthel_base,mBarthel_base,motricity_base,BBS_base,BBT_base,gcs_base,MAS_base,sis_base,rivermead_base,ashworth_base,mAshworth_base,rankin_base,bdi_base,cesd_base,ops_base,terminal_dropout,outcome_name,outcome_extremity,ue_subscale,le_subscale,outcomenamecat,SCOAR_outcome,p_outcome_stated,itt_analysis,base_n,base_m,base_sd,difference_score,term_n,term_m,term_sd,diff_base,diff_term,fu_n,fu_m,fu_sd,est_corr,term_diff,term_s_diff,fu_diff,fu_s_diff,term_d,fu_d,j_corr_factor,term_g,MissingTermG,MissingData,fu_g,term_Vd,fu_Vd,term_Vg,termvginv,fu_Vg,chck2,notes
637,176,treger2012,treger,2012,exp,401,mcimt,http://www.ncbi.nlm.nih.gov/pubmed/22750958,Israel,tel aviv,tel aviv,57.5,37.5,Time 50 OK,17.5,1,14,,62,50th Percentile,,39.8,<90days,0.109041096,1,3.5,,,17.4,,,,,,,,,,,,,,,,,,,0,mft,,,,other,lohse,0,0,9,10.2,21.6,1,9,15.6,,,,,,,0.5,5.4,21.6,,21.6,0.25,,0.903225806,0.225806452,Term G OK,All OK,,0.114583333,,0.093479015,10.69758812,,Yes,
484,137,piron2010,piron,2010,ctrl,308,CPT,http://www.ncbi.nlm.nih.gov/pubmed/20581337,Italy,venice,venice,20,20,Time 50 OK,20,1,28,,62.2,75th Percentile,,453,>1year,1.24109589,1,,,,104,,,,,,,,,,,,,,,,,,,3,fma-ue,ue,fma,,fma,lohse,1,1,23,43.9,9.7,,23,46.5,9.7,,,,,,0.5,2.6,9.7,,9.7,0.268041237,,0.965517241,0.258798436,Term G OK,All OK,,0.045040133,,0.041987472,23.81662797,,,
434,123,page2005,page,2005,ctrl,274,traditional rehabilitation,http://www.ncbi.nlm.nih.gov/pubmed/15673841,USA,OH,cincinnati,15,15,Time 50 OK,15,1,70,,62.2,75th Percentile,,4.8,<90days,0.013150685,1,,,>70,,,,,,,,,,,,,,,<3,,,,,0,fma-ue,ue,fma,,fma,lohse,1,0,5,35,6.6,,5,39.4,6.98,,,,,,0.5,4.4,6.792657801,,6.6,0.647758231,,0.8,0.518206585,Term G OK,All OK,,0.241959073,,0.154853806,6.457703726,,,
496,141,pohl2007,pohl,2007,exp,320,mixed pure locomotor training with physiotherapy,http://www.ncbi.nlm.nih.gov/pubmed/17213237,Germany,berlin,berlin,13.5,13.5,Time 50 OK,13.5,4,28,208,62.3,75th Percentile,12,29.4,<90days,0.080547945,1,,,,,,,0.99,37.9,,,,,,,,,,,,,,,5,fac,le,,,other,lohse,1,1,77,0.99,0.88,,72,3.2,1.4,,,64,3.8,1.7,0.5,2.21,1.160619117,2.81,1.316536769,1.904156125,2.134387786,0.99009901,1.885303094,Term G OK,All OK,2.113255234,0.036531237,0.042568904,0.035811428,27.92404704,0.041730128,,
74,29,dean2000,dean,2000,ctrl,62,upper limb training,http://www.ncbi.nlm.nih.gov/pubmed/10768528,Australia,sydney,sydney,0,0,Time 50 OK,0,1,28,60,62.3,75th Percentile,3.3,474.5,>1year,1.3,0,,,,,,,,,,,,,,,,,,,,,,,1,6minwt,le,,capacity,capacity,lohse,1,0,6,259,154.6,,5,264.3,159.1,0,0,4,261.5,157.3,0.5,5.3,156.6159634,2.5,155.6179898,0.033840739,0.016064981,0.842105263,0.028497465,Term G OK,All OK,0.013528405,0.1667621,0.166688174,0.118257888,8.456095546,0.118205464,Yes,
191,58,hesse2011,hesse,2011,exp,125,intermittent high intensity,http://www.ncbi.nlm.nih.gov/pubmed/7762049,Germany,berlin,berlin,120,120,Time 50 OK,120,1,365,455,62.4,75th Percentile,11.3,114.8,<1year,0.314520548,1,,,,,,,,,,,,8.1,,,,9.4,,6.7,,,,,0,rivermead mobility,,,,other,lohse,1,1,25,9.4,2.8,,25,12.2,2.1,,,25,12.2,1.7,0.5,2.8,2.474873734,2.8,2.316246964,1.13137085,1.208852097,0.968421053,1.095643349,Term G OK,All OK,1.17067782,0.0656,0.069226468,0.06152226,16.25427935,0.064923305,Yes,
131,41,eich2004,eich,2004,exp,89,treadmill walking + conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/15473116,Germany,berlin,berlin,30,30,Time 50 OK,30,3,42,84,62.4,75th Percentile,6,42.7,<90days,0.116986301,1,,,,,,,,,67.8,,,,,,,,,,,,,,0,10mwt,le,,speed,speed,lohse,0,1,25,0.4,0.17,,25,0.71,0.3,0,0,24,0.77,0.35,0.5,0.31,0.243823707,0.37,0.273320792,1.271410414,1.353720649,0.968421053,1.231260611,Term G OK,All OK,1.310971576,0.072329689,0.076651192,0.067833627,14.74195092,0.071886503,Yes,
697,191,wang2005,wang,2005,exp,435,bobath therapy less severe group,http://www.ncbi.nlm.nih.gov/pubmed/15759530,Taiwan,taipei,taipei,13.3,13.3,Time 50 OK,13.3,1,28,,62.4,75th Percentile,,21.6,<90days,0.059178082,0,,,,,4 to 5,,,,,,16,,,17.86,15.1,,,,,,,,1,stroke impairment assessment set,,,,other,lohse,1,0,11,10.27,3.13,,11,11,2.83,,,,,,0.5,0.73,2.98377278,,3.13,0.244656699,,0.923076923,0.225836953,Term G OK,All OK,,0.093629859,,0.079779288,12.53458166,,,
687,190,walker2000,walker,2000,ctrl,431,conventional PT and OT with additional balance training,http://www.ncbi.nlm.nih.gov/pubmed/10960936,Canada,ontario,kingston,65,65,Time 50 OK,65,1,36.7,66.7,62.4,75th Percentile,13.3,35.1,<90days,0.096164384,0,,,,,,,,,,,,,,,,,,,,,,,,bbs,le,,balance,balance,lohse,0,0,16,36.9,11,,16,48.8,6.2,,,16,50.9,4.1,0.5,11.9,8.928605714,14,8.300903565,1.332794882,1.686563383,0.949152542,1.265025651,Term G OK,All OK,1.600805923,0.118010694,0.151390501,0.106314719,9.406035302,0.136386272,,
36,15,burgar2011,burgar,2011,exp,30,robot lo,http://www.ncbi.nlm.nih.gov/pubmed/21674393,USA,TX,temple,8.6,8.6,Time 50 OK,8.6,1,21,180,62.5,75th Percentile,,17.3,<90days,0.04739726,1,,>22,,28.4,,,,,,,,,,,,,,0.44,,,,,5,fma,ue,fma,,fma,lohse,1,0,19,26.7,21.79449472,1,19,33.5,,1,0,14,42.6,,0.5,6.8,21.79449472,15.9,21.79449472,0.312005398,0.729542034,0.957746479,0.298822071,Term G OK,All OK,0.698716314,0.055193352,0.066637673,0.050627665,19.75204663,0.061125293,Yes,
124,40,duncan2011,duncan,2011,exp,88,home exercise program,http://www.nejm.org/doi/full/10.1056/NEJMoa1010790,USA,NC,durham,54,54,Time 50 OK,54,3,98,365,62.6,75th Percentile,13.3,62.9,<90days,0.172328767,1,,26,,,,,,,,,,,,,54.4,,,,3.25,,,,,gait speed comfortable,le,,speed,speed,lohse,1,1,126,0.39,0.22,1,126,0.62,,1,0,126,0.64,,0.5,0.23,0.22,0.25,0.22,1.045454545,1.136363636,0.993987976,1.039169248,Term G OK,All OK,1.129531791,0.012273711,0.013060803,0.012126575,82.46351505,0.012904231,Yes,
653,180,van nes2006,van nes,2006,exp,409,exercise therapy with music + CPT,http://www.ncbi.nlm.nih.gov/pubmed/16902175,Netherlands,nijmegen,nijmegen,186.6,186.6,Time 50 OK,186.6,1,42,84,62.6,75th Percentile,,34,<90days,0.093150685,1,,,,,,,1,9.9,,50.6,23.7,,,,,5.2,,,,,,,0,bbs,le,,balance,balance,lohse,1,1,26,23.7,18.6,,26,41.1,14.3,,,26,44.9,11.9,0.5,17.4,16.58990657,21.2,15.61361585,1.0488305,1.357789265,0.96969697,1.017047757,Term G OK,All OK,1.316644136,0.059616258,0.073915225,0.056057896,17.83870019,0.069503389,,
648,178,van deldan2013,van deldan,2013,exp,406,bilateral arm training with auditory cuing,http://www.ncbi.nlm.nih.gov/pubmed/23868279,Netherlands,amsterdam,amsterdam,18,18,Time 50 OK,18,1,42,84,62.6,75th Percentile,,54.6,<90days,0.149589041,0,,>23,,,,,,,,63.9,,,,,collected,,,,,,,,1,arat,ue,arat,,arat,lohse,1,0,19,25.8,16.1,1,18,39.9,,0,1,17,44.4,,0.5,14.1,16.1,18.6,16.1,0.875776398,1.155279503,0.957746479,0.838771761,Term G OK,All OK,1.106464876,0.072815376,0.087754493,0.066791966,14.97186054,0.080495294,,Change scores estimated from Figure 2
249,74,jonsdottir2010,jonsdottir,2010,ctrl,163,conventional physiotherapy,http://www.ncbi.nlm.nih.gov/pubmed/20053951,Italy,milan,milan,15.75,15.75,Time 50 OK,15.75,1,49,91,62.6,75th Percentile,,657,>1year,1.8,0,,>24,,,,,,,93.6,,,,,,,,,,,,,,0,height normalized speed,le,,,other,lohse,0,1,10,26.3,11.9,,10,27.9,14.3,,,9,28.4,14.3,0.5,1.6,13.15484702,2.1,13.08436427,0.121628172,0.160496907,0.914285714,0.1112029,Term G OK,All OK,0.14674003,0.100739671,0.101287963,0.084210141,11.87505434,0.084668469,,
139,43,feys1998,feys,1998,ctrl,93,standard care,http://www.ncbi.nlm.nih.gov/pubmed/9550512,Belgium,leuven,leuven,15,15,Time 50 OK,15,2,42,365,62.78,75th Percentile,,24.02,<90days,0.065808219,1,,,,,,,,,,,,,,,,,,,,,,,4,fma-ue,ue,fma,,fma,lohse,0,0,50,2.357142857,0.782868222,,46,2.792857143,0.883883476,,,39,3.160714286,0.833375849,0.5,0.435714286,0.832756893,0.803571429,0.805318753,0.523219068,0.997830269,0.984615385,0.515169544,Term G OK,All OK,0.982479034,0.022737582,0.029956652,0.022043346,45.36516371,0.029042,Yes,primary outcome was the log of the Brunnstrom Fugl Meyer; estimated from Figure 1
104,37,dromerick2009,dromerick,2009,exp,80,lo cimt,http://www.ncbi.nlm.nih.gov/pubmed/19458319,USA,DC,washington DC,70,50,Time 50 OK,30,3,14,90,62.8,75th Percentile,,8.8,<90days,0.024109589,1,5.1,,,57.1,,,,,,,,,,,,,,,,,,,0,arat,ue,arat,,arat,lohse,1,1,19,22.7,14.3,,19,42.1,3.82,0,0,19,46.86,3.51,0.5,19.4,10.4661932,24.16,10.41177458,1.853587034,2.320449776,0.957746479,1.775266455,Term G OK,All OK,2.222402602,0.143046971,0.19432861,0.131213885,7.621144668,0.17825342,Yes,
521,147,richards2004,richards,2004,exp,334,treadmill training and isokinetic exercise,http://www.ncbi.nlm.nih.gov/pubmed/15537991,Canada,quebec,quebec city,39.1,39.1,Time 50 OK,39.1,2,56,,62.9,75th Percentile,12,52,<90days,0.142465753,1,,,,,,,,,,,,,,,,,,,,,,,2,gait speed SSV,le,,speed,speed,lohse,1,1,32,26.51,14.22,,32,52.77,33.25,,,32,62.17,34.94,0.5,26.26,25.57118398,35.66,26.67406981,1.026937197,1.336878859,0.975609756,1.001889948,Term G OK,All OK,1.304272057,0.047728125,0.059175704,0.045428317,22.0127019,0.056324287,,
312,93,lee2008,lee,2008,exp,205,sham cycling + progressive resistance training,http://www.ncbi.nlm.nih.gov/pubmed/18422947,Australia,sydney,sydney,15,15,Time 50 OK,15,1,77,,62.9,75th Percentile,9.3,1362,>1year,3.731506849,1,,,,,,,,,,,,,,,,,,,,,,,1,6minwt,le,,capacity,capacity,lohse,0,1,12,239.8,141,,12,247.2,148,,,,,,0.5,7.4,144.5423813,,141,0.051196057,,0.930232558,0.047624239,Term G OK,All OK,,0.083442543,,0.072205554,13.84935015,,,
374,110,morone2011,morone,2011,ctrl,243,CPT for the high motricity group,http://www.ncbi.nlm.nih.gov/pubmed/21444654,Italy,rome,rome,60,60,Time 50 OK,60,1,28,86.78,62.92,75th Percentile,9.59,20,<90days,0.054794521,1,,>24,,,,,0.43,,,52.25,,,,,,,,1.17,,,,,5,fac,le,,,other,lohse,1,1,12,0.43,0.91,,12,2.5,1,,,12,3.52,0.92,0.5,2.07,0.956059622,3.09,0.915013661,2.165136936,3.376998761,0.930232558,2.014080871,Term G OK,All OK,3.141394196,0.278659081,0.558505026,0.241132791,4.147092545,0.483292613,,
7,3,ada2013,ada,2013,ctrl,5,no specified physical therapy,http://www.ncbi.nlm.nih.gov/pubmed/23464674,Australia,new south wales,sydney,0,0,Time 50 OK,0,1,120,365,63,75th Percentile,,570,>1year,1.561643836,0,,,,,,,,,,,,,,,,,,,,,,,3,6minwt,le,,capacity,capacity,lohse,1,1,34,244,263,,31,263,115,,,31,2552,125,0.5,19,206.2256046,2308,208.978126,0.09213211,11.04421809,0.977099237,0.090022214,Term G OK,All OK,10.79129707,0.029536593,1.823158136,0.028199262,35.46192095,1.740610856,,
343,102,macko2005,macko,2005,exp,226,treadmill based aerobic training,http://www.ncbi.nlm.nih.gov/pubmed/16151035,USA,MD,baltimore,48.24,48.24,Time 50 OK,48.24,1,180,,63,75th Percentile,10,1050,>1year,2.876712329,1,,,,,,,,,,,,,,,,11.3,,,,,,,,6minwt,le,,capacity,capacity,lohse,0,0,32,761,73,,32,922,79,,,,,,0.5,161,76.05918748,,73,2.116772547,,0.975609756,2.065143948,Term G OK,All OK,,0.101261344,,0.096382005,10.37538076,,,first valid functional measure used
279,84,kuys2011,kuys,2011,exp,185,CPT + HI treadmill,http://www.ncbi.nlm.nih.gov/pubmed/20921032,Australia,brisbane,brisbane,36.3,36.3,Time 50 OK,36.3,2,42,126,63,75th Percentile,14,52,<90days,0.142465753,0,,28,,,,,,,76,,,,,"<4,5,6",,,,,,,,,2,10mwt,le,,speed,speed,lohse,0,1,15,0.34,0.2,,13,0.63,0.3,0,0,12,0.72,0.35,0.5,0.29,0.251151196,0.38,0.276224546,1.154682936,1.375692367,0.945454545,1.09170023,Term G OK,All OK,1.300654602,0.111109756,0.129750983,0.099319266,10.06853997,0.115982366,Yes,"The authors report and intention to treat analysis, but according to their tables, it does not look like missing data were carried forward."
721,198,wittenberg2003,wittenberg,2003,ctrl,451,placebo like intervention with no expected effects (focused on the unaffected arm),http://www.ncbi.nlm.nih.gov/pubmed/12645445,USA,MD,bethesda,0,0,Time 50 OK,0,1,10,,63,75th Percentile,,840,>1year,2.301369863,1,,,,,,,,,,,,,,,,,,,,,,,0,wmft,ue,wmft,,wmft,lohse,0,0,7,5.5,2.6,1,7,5.85,,,,,,,0.5,0.35,2.6,,2.6,0.134615385,,0.869565217,0.117056856,Term G OK,All OK,,0.144151522,,0.10899926,9.174374211,,,
625,171,tanaka2012,tanaka,2012,exp,391,GaitMaster 4,http://www.ncbi.nlm.nih.gov/pubmed/22275464,Japan,tsukuba,tsukuba,4,4,Time 50 OK,4,1,28,56,63,75th Percentile,10,1662,>1year,4.553424658,1,,>23,,79.9,,,,,,,,,,,,,,,,,,,0,gait speed,le,,speed,speed,lohse,0,0,7,0.75,0.42,,7,0.85,0.45,,,,,,0.5,0.1,0.435258544,,0.42,0.229748506,,0.869565217,0.199781309,Term G OK,All OK,,0.146627455,,0.110871422,9.01945679,,Yes,
23,9,boake2007,boake,2007,exp,19,CIMT,http://www.ncbi.nlm.nih.gov/pubmed/17172550,USA,TX,houston,162,106,Time 50 OK,36,1,14,90,63.1,75th Percentile,,14,<90days,0.038356164,1,4.9,,,,,,,,,,,,,,,,,,,,,,1,fma-ue,ue,fma,,fma,lohse,1,0,10,29.44,12.11,,9,47.89,6.71,0,0,9,53.44,8.63,0.5,18.45,9.941184981,24,10.61542745,1.855915571,2.260860442,0.914285714,1.696837093,Term G OK,All OK,2.067072404,0.27222113,0.355574497,0.227554643,4.394548873,0.297231253,Yes,
337,100,luft2008,luft,2008,exp,222,progressive BWS treadmill training,http://www.ncbi.nlm.nih.gov/pubmed/18757284,Germany,tubingen,tubingen,48.24,48.24,Time 50 OK,48.24,1,168,,63.2,75th Percentile,8.7,1875,>1year,5.136986301,1,3.5,>18,,,,,,,,,,,,,,,,,,,>16,,22,10mwt SSV,le,,speed,speed,lohse,1,0,37,0.55,0.3,,37,0.63,,,,,,,0.5,0.08,0.3,,0.3,0.266666667,,0.979020979,0.261072261,Term G OK,All OK,,0.027987988,,0.026825985,37.27728917,,Yes,"too many inferences had to be made (CI from figure, df for CI, etc) to get an accurate effect size"
123,40,duncan2011,duncan,2011,ctrl,87,late locomotor (pre-crossover),http://www.nejm.org/doi/full/10.1056/NEJMoa1010790,USA,NC,durham,22.5,22.5,Time 50 OK,22.5,3,98,98,63.3,75th Percentile,12.5,64.18,<90days,0.175835616,1,,26.2,,,,,,,,,,,,,55.7,,,,3.08,,,,,gait speed comfortable,le,,speed,speed,lohse,1,1,143,0.38,0.23,1,143,0.51,,1,0,143,,,0.5,0.13,0.23,,0.23,0.565217391,,0.994708995,0.562226823,Term G OK,All OK,,0.008110037,,0.008024444,124.619226,,Yes,
723,199,wolf2006; 2010,wolf,2006,ctrl,453,standard care,http://www.ncbi.nlm.nih.gov/pubmed/17077374,USA,GA,atlanta,0,0,Time 50 OK,0,1,14,365,63.3,75th Percentile,,187.7,<1year,0.514246575,1,,27.5,,,,,,,,,,,,,52.2,,,0.92,,,,,11,wmft-time,ue,wmft,,wmft,lohse,1,1,115,3.18,1.37,,104,3.1,1.37,,,86,2.87,1.37,0.5,-0.08,1.37,-0.31,1.37,0.058394161,0.226277372,0.993406593,0.058009144,Term G OK,All OK,0.224785434,0.008710478,0.008918267,0.008595993,116.333273,0.008801051,Yes,"Outcome measure is WMFT-time, so lower numbers mean better performance; Authors report ITT analysis, but different numbers are reported for the different timepoints in the tables"
735,204,yang2005,yang,2005,exp,465,CPT + additional backward walking,http://www.ncbi.nlm.nih.gov/pubmed/15859527,Taiwan,taipei,taipei,10.5,10.5,Time 50 OK,10.5,1,21,,63.38,75th Percentile,,163.5,<1year,0.447945205,0,,,,,3.615384615,,,,,,,,,,,,,,,,,,0,gait speed 9m SSV,le,,speed,speed,lohse,0,0,13,24.83,6.69,,13,33.42,5.2,,,,,,0.5,8.59,5.991498143,,6.69,1.433698183,,0.936170213,1.342185533,Term G OK,All OK,,0.155980403,,0.136703513,7.315100966,,Yes,
603,167,sullivan2007,sullivan,2007,exp,379,cycling with upper extremity ergomety,http://www.ncbi.nlm.nih.gov/pubmed/17895349,USA,CA,los angeles,24,24,Time 50 OK,24,1,42,222,63.4,75th Percentile,8.6,852,>1year,2.334246575,1,,,,,,,,,,,42.6,,,,,,,,,,,,2,10mwt SSV,le,,speed,speed,lohse,1,1,20,0.43,0.25,,18,0.44,0.28,,,14,0.43,0.26,0.5,0.01,0.264590879,0,0.254109966,0.037794198,0,0.96,0.03628243,Term G OK,All OK,0,0.05003571,0.05,0.04611291,21.68590098,0.04608,,
734,204,yang2005,yang,2005,ctrl,464,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/15859527,Taiwan,taipei,taipei,6,6,Time 50 OK,6,1,21,,63.42,75th Percentile,,219.9,<1year,0.602465753,0,,,,,3.583333333,,,,,,,,,,,,,,,,,,0,gait speed 9m SSV,le,,speed,speed,lohse,0,0,12,25.97,14.86,,12,29.62,16.35,,,,,,0.5,3.65,15.62277344,,14.86,0.233633293,,0.930232558,0.217333296,Term G OK,All OK,,0.085607688,,0.074079124,13.49907971,,Yes,
416,119,olney2006,olney,2006,exp,265,strength and conditioning training,http://www.ncbi.nlm.nih.gov/pubmed/16410482,Canada,ontario,kingston,45,45,Time 50 OK,45,1,70,365,63.5,75th Percentile,,1496.5,>1year,4.1,0,,,,,,,,,,,,,,,,,,,,,,,3,6minwt,le,,capacity,capacity,lohse,1,1,37,0.73,0.36,,34,0.82,0.38,,,29,0.78,0.37,0.5,0.09,0.369700231,0.05,0.364408768,0.243440475,0.137208554,0.979020979,0.238333333,Term G OK,All OK,0.134330053,0.027827882,0.027281435,0.026672526,37.49176212,0.026148766,,"the authors state intention to treat, but also state that no missing values were imputed and observations were not carried forward."
336,100,luft2008,luft,2008,ctrl,221,stretching,http://www.ncbi.nlm.nih.gov/pubmed/18757284,Germany,tubingen,tubingen,0,0,Time 50 OK,0,1,168,,63.6,75th Percentile,10,1338,>1year,3.665753425,1,3.6,>18,,,,,,,,,,,,,,,,,,,>16,,20,10mwt SSV,le,,speed,speed,lohse,1,0,34,0.53,0.28,,34,0.57,,,,,,,0.5,0.04,0.28,,0.28,0.142857143,,0.977099237,0.139585605,Term G OK,All OK,,0.029711885,,0.028366617,35.25270567,,Yes,"too many inferences had to be made (CI from figure, df for CI, etc) to get an accurate effect size"
250,75,jung2012,jung,2012,ctrl,164,treadmill training,https://www.jstage.jst.go.jp/article/jpts/24/11/24_1133/_pdf,South korea,seoul,seoul,7.5,7.5,Time 50 OK,7.5,1,21,,63.6,75th Percentile,,462,>1year,1.265753425,1,,26.3,,,>4,,,,,,,,,,,,,,,,,,0,tug,le,,balance,balance,lohse,0,0,10,23.8,4.9,,10,23,5.2,,,,,,0.5,-0.8,5.052227232,,4.9,0.158346005,,0.914285714,0.144773491,Term G OK,All OK,,0.101253673,,0.084639805,11.81477202,,,sign reversed for time measure
428,122,page2004,page,2004,ctrl,271,no specified physical therapy,http://www.ncbi.nlm.nih.gov/pubmed/14970962,USA,OH,cincinnati,0,0,Time 50 OK,0,1,70,,63.67,75th Percentile,,1035,>1year,2.835616438,0,,,>70,,,,,,,,,,,,,,,<3,,,,,0,fma-ue,ue,fma,,fma,lohse,1,0,6,32.55,7.1,,6,29.7,7.1,,,,,,0.5,-2.85,7.1,,7.1,-0.401408451,,0.842105263,-0.338028169,Term G OK,All OK,,0.180094062,,0.127712133,7.830109611,,,standard deviations are estimated from the standard errors  in Table 3
268,80,kihoon2012,kihoon,2012,ctrl,176,CPT,https://www.jstage.jst.go.jp/article/jpts/24/11/24_1205/_article,South korea,seoul,seoul,6,6,Time 50 OK,6,1,28,,63.7,75th Percentile,,0,NA,,0,,15.7,,,,,,,,,,,,,,,,,,,,,1,wmft,ue,wmft,,wmft,lohse,0,0,14,26,5.1,,14,28,5.3,,,,,,0.5,2,5.20096145,,5.1,0.384544285,,0.941176471,0.361924033,Term G OK,All OK,,0.076709797,,0.067950547,14.71658499,,,
698,191,wang2005,wang,2005,exp,436,orthopaedic treatment programme less severe group,http://www.ncbi.nlm.nih.gov/pubmed/15759530,Taiwan,taipei,taipei,13.3,13.3,Time 50 OK,13.3,1,28,,63.8,75th Percentile,,19.6,<90days,0.05369863,0,,,,,4 to 5,,,,,,33.46,,,23.31,13.31,,,,,,,,1,stroke impairment assessment set,,,,other,lohse,1,0,12,10.36,2.84,,12,11.27,2.97,,,,,,0.5,0.91,2.905727103,,2.84,0.313174626,,0.930232558,0.291325234,Term G OK,All OK,,0.087419931,,0.075647317,13.21923949,,,
587,161,smania2012,smania,2012,exp,365,mCIMT,http://www.ncbi.nlm.nih.gov/pubmed/22661278,Italy,verona,verona,140,80,Time 50 OK,20,1,14,90,63.93,75th Percentile,,333,<1year,0.912328767,1,,>23,,,,,,,,"<11,>26",,,,,,,0.73,,,,,,4,wmft,ue,wmft,,wmft,lohse,0,1,30,2.81,0.87,,30,3.62,0.78,,,30,4.05,0.53,0.5,0.81,0.826226361,1.24,0.720347139,0.980360877,1.721392276,0.973913043,0.954786245,Term G OK,All OK,1.67648639,0.049351791,0.082719856,0.0468105,21.36272845,0.078460331,Yes,
495,141,pohl2007,pohl,2007,ctrl,319,physiotherapy every week day,http://www.ncbi.nlm.nih.gov/pubmed/17213237,Germany,berlin,berlin,11.3,11.3,Time 50 OK,11.3,4,28,208,64,75th Percentile,11.6,31.5,<90days,0.08630137,1,,,,,,,1.19,36.8,,,,,,,,,,,,,,,6,fac,le,,,other,lohse,1,1,78,1.2,1.1,,72,2.1,1.5,,,64,2.6,1.8,0.5,0.9,1.307256256,1.4,1.457223387,0.688464864,0.960731218,0.990228013,0.681737194,Term G OK,All OK,0.951342965,0.015858871,0.018737208,0.01555044,64.30686206,0.018372798,,
333,98,lo2010,lo,2010,exp,218,intensive usual care,http://www.nejm.org/doi/full/10.1056/NEJMoa0911341,USA,RI,providence,32,32,Time 50 OK,32,4,84,252,64,75th Percentile,,1752,>1year,4.8,1,,,,,,,,,,,,,,,50.5,,,1,,,,,8,fma-ue,ue,fma,,fma,lohse,1,0,50,17.3,8.4,1,46,21.31,,1,0,46,20.2,,0.5,4.01,8.4,2.9,8.4,0.477380952,0.345238095,0.984615385,0.47003663,Term G OK,All OK,0.33992674,0.022278926,0.021191893,0.021598693,46.29909782,0.020544851,,
276,83,kiper2011,kiper,2011,ctrl,182,CPT + CPT,http://www.ncbi.nlm.nih.gov/pubmed/22127938,Italy,venice,venice,40,40,Time 50 OK,40,1,28,,64,75th Percentile,,171,<1year,0.468493151,0,,>24,,,,,,,,,,,,,,,,,,,,,0,fma-ue,ue,fma,,fma,lohse,0,0,40,44.8,17.4,,40,46.4,17.1,,,,,,0.5,1.6,17.25065216,,17.4,0.092750117,,0.980645161,0.090954953,Term G OK,All OK,,0.025107532,,0.024145033,41.41638572,,,
277,83,kiper2011,kiper,2011,exp,183,CPT + reinforcing feedback in a VE,http://www.ncbi.nlm.nih.gov/pubmed/22127938,Italy,venice,venice,40,40,Time 50 OK,40,1,28,,64,75th Percentile,,171,<1year,0.468493151,0,,>24,,,,,,,,,,,,,,,,,,,,,0,fma-ue,ue,fma,,fma,lohse,0,0,40,39.1,17,,40,48.9,15.2,,,,,,0.5,9.8,16.12513566,,17,0.607746825,,0.980645161,0.595983983,Term G OK,All OK,,0.029616953,,0.028481585,35.11040555,,,
9,3,ada2013,ada,2013,exp,7,two months of walking therapy,http://www.ncbi.nlm.nih.gov/pubmed/23464674,Australia,new south wales,sydney,12,12,Time 50 OK,12,1,60,365,64,75th Percentile,,600,>1year,1.643835616,0,,,,,,,,,,,,,,,,,,,,,,,1,6minwt,le,,capacity,capacity,lohse,1,1,34,225,118,,33,259,145,,,33,230,122,0.5,34,131.9843814,5,119.9858966,0.257606238,0.041671564,0.977099237,0.251706859,Term G OK,All OK,0.040717254,0.030387661,0.029437302,0.029011797,34.46873698,0.028104467,,
342,102,macko2005,macko,2005,ctrl,225,stretching and low intensity aerobic exercise,http://www.ncbi.nlm.nih.gov/pubmed/16151035,USA,MD,baltimore,5.76,5.76,Time 50 OK,5.76,1,180,,64,75th Percentile,8,1170,>1year,3.205479452,1,,,,,,,,,,,,,,,,11.7,,,,,,,,6minwt,le,,capacity,capacity,lohse,0,0,29,848,109,,29,868,100,,,,,,0.5,20,104.5968451,,109,0.191210356,,0.972972973,0.186042509,Term G OK,All OK,,0.035113128,,0.033240769,30.08353988,,,first valid functional measure used
132,41,eich2004,eich,2004,ctrl,90,conventional therapy dosage matched to exp group,http://www.ncbi.nlm.nih.gov/pubmed/15473116,Germany,berlin,berlin,30,30,Time 50 OK,30,3,42,84,64,75th Percentile,4.8,65.6,<90days,0.179726027,1,,,,,,,,,65.6,,,,,,,,,,,,,,0,10mwt,le,,speed,speed,lohse,0,1,25,0.44,0.22,,25,0.6,0.22,0,0,25,0.58,0.22,0.5,0.16,0.22,0.14,0.22,0.727272727,0.636363636,0.968421053,0.70430622,Term G OK,All OK,0.616267943,0.050578512,0.048099174,0.047434518,21.08169414,0.045109297,Yes,
269,80,kihoon2012,kihoon,2012,exp,177,VR training using the IREX system,https://www.jstage.jst.go.jp/article/jpts/24/11/24_1205/_article,South korea,seoul,seoul,26,26,Time 50 OK,26,1,28,,64,75th Percentile,,0,NA,,0,,16,,,,,,,,,,,,,,,,,,,,,1,wmft,ue,wmft,,wmft,lohse,0,0,15,26.8,12.4,,15,35.3,11.9,,,,,,0.5,8.5,12.15257174,,12.4,0.699440429,,0.945454545,0.661289133,Term G OK,All OK,,0.082973897,,0.074169064,13.48271026,,,
